bmi,height,weight
21.7,177.3,68.3
18.9,180.2,61.5
28.0,163.5,75.1
27.7,170.5,80.6
17.7,163.1,47.1
30.8,182.1,102.2
24.6,177.5,77.7
23.5,178.5,75.1
23.9,162.7,63.3
26.9,177.3,84.7
25.5,179.8,82.5
21.7,166.8,60.5
24.6,165.6,67.7
21.2,178.8,68.0
26.0,174.0,79.0
21.3,175.3,65.6
24.4,187.2,85.6
19.3,165.7,53.1
21.8,188.1,77.4
23.1,167.6,65.0
19.4,168.1,54.9
23.0,170.8,67.1
21.0,165.8,57.8
18.6,181.9,61.6
22.4,176.6,69.9
21.5,169.6,62.0
28.2,180.9,92.3
21.4,174.7,65.6
26.8,180.0,87.1
18.3,177.3,57.7
21.9,170.6,64.0
21.4,175.9,66.4
14.4,170.2,42.0
20.4,176.1,63.3
17.9,171.9,53.0
18.3,180.6,59.8
23.1,182.0,76.7
37.1,184.2,126.2
25.2,177.2,79.2
35.0,169.8,101.2
18.5,169.7,53.5
13.6,194.9,51.7
28.0,173.8,84.8
30.7,180.7,100.4
18.9,179.5,61.0
21.1,171.9,62.5
24.8,175.4,76.5
28.9,170.2,83.8
17.6,172.4,52.5
28.3,169.7,81.7
29.1,169.9,84.2
24.1,173.2,72.5
25.1,156.1,61.3
21.0,183.4,70.7
18.7,175.2,57.4
19.3,177.2,60.7
22.1,174.2,67.2
21.6,169.4,62.2
15.3,182.2,51.0
17.9,182.0,59.3
18.6,181.5,61.3
37.6,171.3,110.6
23.5,181.7,77.9
20.1,168.7,57.3
25.7,178.8,82.4
30.7,173.7,92.9
29.7,185.6,102.6
25.9,178.1,82.3
22.8,174.7,69.8
33.2,179.9,107.5
26.5,174.3,80.7
21.2,182.2,70.6
19.0,171.5,56.0
21.2,179.6,68.4
31.2,171.4,91.8
26.1,172.0,77.3
23.5,177.3,74.1
21.2,171.9,62.9
16.8,180.0,54.5
24.6,193.3,92.1
20.7,168.0,58.6
32.6,163.5,87.3
30.9,172.0,91.7
17.9,177.8,56.6
19.2,176.6,60.1
24.4,177.5,76.9
27.5,178.4,87.7
23.2,169.2,66.5
20.9,177.4,65.9
22.0,172.0,65.2
27.0,174.1,82.1
22.3,175.5,68.7
26.4,175.4,81.4
30.0,175.7,92.7
22.1,170.0,64.1
18.0,176.9,56.6
21.7,162.9,57.8
28.2,178.0,89.6
26.7,175.9,82.8
19.3,172.3,57.3
25.6,173.3,77.0
24.2,186.1,84.0
23.0,175.2,70.6
23.4,171.2,68.8
26.5,182.1,88.2
17.9,171.4,52.8
26.0,174.4,79.1
21.7,174.8,66.4
19.5,187.3,68.5
21.1,165.0,57.7
33.4,183.3,112.5
22.8,183.6,77.0
21.6,173.9,65.6
21.1,167.4,59.3
30.7,171.8,90.9
19.1,161.2,49.8
25.3,183.0,84.8
19.4,171.2,56.9
34.1,186.5,118.9
25.5,174.5,77.8
23.7,173.8,71.6
19.3,163.3,51.5
30.7,184.8,105.0
37.8,174.0,114.5
17.8,169.9,51.5
21.9,172.3,65.2
24.5,171.6,72.2
19.3,176.3,60.0
27.3,162.8,72.5
29.4,165.3,80.5
24.9,177.0,78.1
22.5,174.4,68.5
30.5,175.9,94.6
18.5,172.0,54.8
21.2,165.1,58.0
30.1,168.6,85.6
19.9,171.4,58.7
22.2,180.3,72.2
25.5,188.1,90.4
24.3,180.0,78.9
25.2,172.3,74.9
27.4,171.8,81.0
31.3,172.2,93.1
21.2,170.1,61.6
24.4,174.2,74.1
26.7,170.8,78.1
24.2,173.1,72.7
33.8,175.1,103.9
22.5,162.4,59.4
36.8,178.0,116.8
33.8,171.7,99.7
22.1,176.9,69.3
26.6,166.1,73.5
25.8,183.7,87.2
23.7,168.2,67.1
25.5,177.5,80.4
18.4,170.5,53.5
29.2,174.3,89.0
20.9,172.4,62.4
23.5,165.1,64.1
31.0,164.2,83.8
17.7,187.3,62.2
24.2,175.3,74.6
22.4,184.7,76.7
23.3,177.9,73.8
25.0,169.9,72.3
20.9,178.0,66.5
31.0,158.9,78.5
25.8,165.3,70.7
29.9,176.6,93.4
23.0,178.9,73.8
21.2,177.2,66.8
28.1,172.1,83.4
23.1,170.0,66.9
23.4,169.7,67.6
37.2,176.2,115.5
19.0,168.4,54.0
26.1,184.0,88.7
21.9,180.2,71.3
16.2,172.6,48.5
20.4,170.1,59.3
20.1,180.7,65.9
27.3,179.8,88.3
23.1,182.8,77.3
25.3,174.1,76.8
21.8,177.5,68.7
19.7,177.7,62.3
19.8,173.0,59.3
21.7,173.8,65.6
26.5,169.4,76.3
27.3,168.1,77.2
29.8,180.2,97.0
24.6,173.4,74.2
31.1,185.3,107.0
20.9,167.4,58.7
24.2,176.1,75.2
29.4,175.8,90.9
28.8,171.1,84.5
32.7,189.1,117.1
21.7,168.9,62.1
25.4,175.2,78.2
19.0,168.1,53.7
23.4,178.4,74.5
21.7,174.8,66.5
19.5,166.1,53.9
29.2,166.1,80.7
27.0,180.6,88.3
35.3,175.0,108.2
19.8,177.6,62.7
24.8,173.6,75.0
19.8,167.0,55.3
39.0,176.8,122.2
25.2,169.7,72.8
18.0,172.3,53.7
27.1,176.5,84.5
24.6,174.0,74.7
35.0,178.3,111.4
21.2,177.3,66.9
24.0,171.6,70.9
17.9,185.6,62.0
22.1,174.6,67.4
27.7,182.0,92.0
22.5,174.7,68.8
20.7,175.0,63.5
21.1,179.1,67.9
28.0,174.8,85.8
20.2,184.1,68.5
17.8,174.4,54.3
17.5,173.4,52.9
30.8,175.4,94.8
18.2,174.7,55.6
29.3,165.0,79.8
27.1,182.0,90.0
16.4,178.8,52.5
20.8,171.8,61.5
20.6,184.2,70.0
18.0,166.1,49.7
21.1,170.6,61.7
21.8,164.3,59.0
18.9,171.8,55.8
26.7,173.5,80.5
19.6,172.4,58.5
19.3,177.6,61.0
22.2,173.1,66.7
22.5,173.4,67.7
25.7,174.9,78.7
23.1,187.0,81.1
26.5,177.5,83.7
22.7,171.7,67.0
20.7,179.0,66.4
24.6,176.0,76.3
30.8,171.5,90.6
20.2,177.6,63.9
26.3,175.6,81.3
26.2,174.7,80.1
20.7,182.9,69.3
30.2,175.1,92.6
32.6,171.5,96.0
33.2,179.3,107.0
17.2,186.2,59.8
24.0,180.0,77.8
19.8,168.7,56.4
20.8,175.5,64.3
26.3,164.3,71.0
32.4,174.3,98.7
22.6,183.6,76.3
18.0,178.8,57.7
27.2,169.4,78.3
17.7,175.5,54.7
18.3,179.7,59.1
26.2,177.8,82.9
23.2,169.5,66.9
38.6,178.6,123.4
22.9,177.9,72.6
21.4,166.4,59.4
24.3,181.7,80.5
21.3,164.0,57.5
37.3,166.4,103.4
20.8,171.1,61.0
23.7,169.3,68.2
23.2,176.0,71.9
33.2,174.9,101.8
27.6,176.3,85.8
26.1,178.4,83.1
19.0,167.3,53.3
25.0,171.5,73.8
24.9,156.8,61.3
21.7,177.6,68.7
26.0,180.0,84.3
23.2,174.6,70.9
20.7,171.9,61.2
18.6,172.8,55.6
26.2,175.3,80.7
31.1,174.0,94.2
23.1,179.2,74.5
31.9,174.7,97.5
17.7,180.9,58.2
24.1,173.9,73.1
24.3,180.9,79.6
23.8,172.6,71.1
25.3,168.9,72.3
19.2,184.2,65.2
21.9,178.4,69.8
27.7,164.4,75.1
21.2,171.4,62.4
21.4,175.4,65.9
18.7,171.1,55.0
21.9,172.4,65.2
29.6,168.0,83.8
26.5,169.9,76.6
21.7,175.3,66.7
21.6,174.0,65.6
28.3,173.8,85.7
21.9,188.7,78.2
28.5,176.6,89.1
18.9,177.0,59.4
25.2,186.5,87.8
23.0,173.5,69.5
20.0,172.6,59.7
20.5,171.3,60.4
22.5,171.0,65.9
25.2,178.0,80.1
17.3,174.2,52.6
14.6,169.6,42.2
19.1,177.4,60.3
27.9,167.8,78.7
21.9,177.5,69.3
22.1,175.8,68.6
23.2,173.1,69.8
25.4,174.2,77.1
34.4,181.1,113.1
30.6,174.4,93.1
28.9,174.0,87.5
23.1,178.9,74.1
23.5,177.4,74.0
26.3,175.8,81.4
18.8,178.1,59.7
19.9,164.4,53.9
17.5,174.9,53.8
28.2,160.2,72.5
25.1,179.6,81.2
23.3,173.9,70.6
25.1,170.3,73.0
24.4,183.4,82.1
18.4,167.6,51.9
30.4,166.4,84.2
34.9,180.9,114.4
30.0,172.4,89.2
22.7,162.9,60.4
22.4,183.2,75.3
27.4,181.0,89.9
16.4,168.8,46.8
20.8,179.1,67.0
20.9,172.0,62.0
16.8,168.1,47.6
22.3,173.0,66.8
22.0,176.8,68.8
34.6,177.6,109.2
20.9,168.8,59.8
23.9,171.7,70.6
20.7,177.1,65.0
19.9,160.3,51.3
15.6,159.7,40.0
25.5,170.7,74.5
20.2,172.6,60.3
17.0,179.4,55.0
24.7,181.5,81.4
27.0,182.1,89.8
24.0,179.2,77.1
21.8,172.1,64.7
21.0,176.0,65.3
21.9,169.1,62.7
24.7,179.5,79.7
27.1,177.9,85.8
18.4,175.7,57.0
20.9,173.6,63.2
16.3,183.5,55.2
20.6,174.1,62.7
26.6,170.1,77.1
18.8,170.2,54.5
19.4,178.9,62.3
19.7,163.8,52.9
23.3,171.8,68.8
19.9,166.1,55.1
23.3,164.3,63.0
24.7,177.8,78.3
28.2,177.7,89.2
30.2,181.6,99.6
21.1,165.0,57.7
21.7,177.7,68.8
27.4,173.3,82.4
27.7,176.7,86.5
22.3,178.3,71.1
34.0,187.2,119.3
15.5,173.8,47.1
19.1,180.3,62.4
51.0,163.6,136.7
30.4,180.0,98.8
18.5,167.6,52.1
30.5,170.7,88.9
19.8,175.3,61.1
20.7,176.4,64.7
25.8,166.2,71.4
22.1,181.4,72.9
20.1,171.9,59.4
22.5,177.6,71.0
32.6,180.4,106.3
21.0,178.2,67.0
22.9,175.1,70.3
17.5,176.1,54.3
27.2,170.3,79.0
23.6,174.6,72.2
17.6,181.0,57.7
23.1,177.6,73.1
23.4,172.9,70.2
20.4,180.6,66.8
22.5,179.9,73.1
20.1,175.3,61.9
23.0,160.8,59.5
25.5,164.7,69.4
24.1,166.8,67.3
28.5,164.0,76.9
19.6,175.1,60.4
23.9,170.2,69.5
30.5,177.8,96.5
29.8,168.5,84.7
18.0,175.9,55.9
28.0,172.0,83.0
21.6,174.3,65.8
29.1,166.9,81.2
21.9,172.0,64.9
33.5,172.0,99.2
23.9,163.6,64.1
21.3,176.4,66.5
25.2,165.9,69.5
21.3,170.4,61.9
19.0,187.0,66.6
15.5,178.0,49.3
19.9,169.5,57.3
22.4,167.1,62.6
33.9,169.4,97.4
22.2,179.4,71.7
19.8,174.5,60.3
22.6,177.9,71.7
26.1,182.5,87.2
29.2,171.0,85.4
22.3,178.4,71.1
18.2,173.8,55.1
21.6,174.4,65.7
22.6,186.4,78.7
17.7,170.4,51.6
19.9,168.7,56.7
19.7,181.6,65.2
22.5,168.2,63.9
24.7,178.9,79.1
20.8,179.6,67.1
24.0,177.6,75.9
17.4,172.2,51.8
23.0,187.5,81.2
24.3,173.3,73.0
21.7,184.4,73.8
31.0,180.0,100.7
26.2,174.3,79.7
21.1,179.0,67.8
21.6,166.6,60.1
18.1,173.8,54.9
22.2,185.6,76.7
18.6,185.4,64.2
25.0,178.6,79.8
33.5,175.1,102.9
21.3,168.2,60.5
21.8,172.3,65.0
20.7,164.7,56.3
25.5,166.5,70.9
22.8,165.1,62.4
18.1,175.4,55.8
20.6,186.6,72.0
28.2,162.9,75.0
23.4,176.4,72.9
24.9,168.0,70.5
33.4,171.6,98.6
22.4,168.9,64.1
20.7,172.5,61.8
23.1,159.2,58.6
18.9,178.0,60.1
24.9,172.5,74.1
22.9,177.9,72.5
19.9,181.5,65.6
18.5,183.5,62.6
22.0,182.5,73.3
18.1,177.6,57.2
26.9,172.9,80.5
24.6,180.9,80.6
21.9,175.7,67.9
36.6,173.9,110.9
27.1,164.5,73.6
23.3,179.4,75.2
19.7,176.5,61.4
25.5,178.4,81.3
29.5,171.9,87.3
22.8,173.0,68.4
26.8,191.4,98.2
16.3,175.9,50.6
21.4,175.4,66.0
20.4,165.7,56.1
32.1,175.8,99.5
21.8,165.3,59.8
19.8,167.7,55.9
21.1,172.8,63.2
24.2,167.8,68.3
21.2,166.9,59.2
20.3,177.7,64.4
24.0,194.3,90.9
21.8,170.5,63.4
18.2,169.7,52.6
24.0,175.4,74.0
21.4,179.8,69.2
28.8,172.8,86.2
18.5,178.1,58.8
25.1,185.9,86.9
23.8,162.7,63.2
19.2,171.3,56.6
24.6,165.0,67.2
27.3,176.3,85.0
30.3,170.4,88.2
20.9,169.1,60.0
21.1,175.0,64.7
25.9,168.2,73.4
27.5,179.6,88.9
32.2,178.1,102.3
19.3,178.0,61.3
18.7,174.6,57.3
25.5,180.3,82.9
21.1,170.4,61.4
34.8,183.7,117.6
24.2,163.7,65.1
22.6,178.6,72.4
21.4,179.2,69.0
23.2,175.4,71.4
18.9,185.3,65.0
28.6,178.1,90.8
17.5,179.2,56.5
17.9,179.3,57.7
28.5,174.6,87.0
33.5,174.2,101.7
21.9,179.5,70.6
21.5,176.5,67.2
24.8,169.0,71.0
20.0,165.4,54.9
22.5,177.5,71.2
26.1,174.3,79.3
30.0,162.1,79.0
49.1,180.9,161.0
22.0,176.1,68.5
19.3,171.0,56.6
22.3,175.7,69.0
26.3,165.0,71.7
18.7,180.2,60.8
23.1,182.6,77.1
25.4,175.8,78.6
13.7,193.3,51.4
20.5,176.0,63.8
19.3,174.6,59.1
20.1,178.7,64.4
33.9,189.1,121.4
25.8,173.9,78.1
25.6,168.0,72.3
30.8,171.4,90.7
17.4,182.5,58.1
20.9,174.7,63.9
18.5,177.2,58.1
22.2,172.4,66.2
18.8,176.6,58.8
23.0,174.5,70.3
27.8,180.3,90.4
26.7,186.9,93.4
25.4,167.6,71.4
19.2,177.4,60.5
32.9,181.4,108.3
42.3,174.3,128.6
20.5,176.4,64.0
38.5,176.0,119.5
27.1,176.7,84.7
29.5,165.3,80.8
19.3,167.6,54.3
27.0,169.5,77.8
21.3,178.1,67.6
23.1,170.5,67.3
20.3,170.1,58.8
24.1,170.1,69.8
23.4,158.2,58.8
27.9,177.9,88.6
26.9,183.1,90.4
22.6,184.8,77.2
24.1,172.3,71.8
23.9,177.3,75.2
24.5,171.4,72.2
19.0,176.2,59.1
19.3,171.6,57.1
25.3,164.8,68.8
21.0,185.2,72.2
28.8,177.1,90.6
26.5,181.7,87.5
17.7,170.1,51.4
28.6,186.4,99.7
29.9,173.4,90.2
20.9,171.8,61.9
25.8,172.6,77.0
18.6,183.4,62.6
25.8,174.0,78.3
20.0,168.0,56.7
20.1,173.7,60.8
24.5,171.0,71.9
18.9,164.4,51.2
25.9,177.9,82.0
24.8,171.4,73.1
26.4,176.9,82.9
23.1,165.2,63.3
28.5,177.6,90.1
21.8,168.4,61.9
21.3,169.3,61.2
41.4,179.1,133.1
20.0,173.6,60.5
35.4,173.4,106.6
29.6,171.7,87.5
24.2,175.6,74.7
38.2,181.2,125.6
23.4,184.3,79.6
23.8,167.2,66.8
23.7,164.1,63.9
27.5,170.6,80.1
26.9,165.6,73.9
37.0,170.6,107.7
28.1,169.4,80.9
16.8,173.7,50.9
19.9,180.9,65.2
22.7,175.3,69.9
18.1,179.6,58.4
19.2,179.2,61.7
22.1,178.2,70.3
24.6,174.5,75.0
22.1,171.2,64.9
23.4,172.5,69.7
38.7,180.2,125.8
19.1,175.4,58.8
18.3,166.7,51.0
33.9,174.9,103.9
20.6,180.1,67.1
24.0,173.4,72.3
22.2,177.6,70.1
29.0,177.0,91.0
22.6,171.6,66.7
25.5,180.5,83.4
17.6,167.1,49.2
20.6,179.5,66.4
25.7,180.0,83.3
29.4,178.9,94.1
24.7,167.0,69.1
37.5,183.4,126.2
21.9,174.4,66.7
28.3,174.9,86.7
22.0,174.2,66.8
23.2,177.7,73.3
30.7,168.8,87.5
30.7,169.4,88.3
26.3,177.5,82.9
23.9,169.7,68.9
22.8,186.7,79.5
17.7,169.5,51.0
25.5,175.1,78.4
24.5,167.4,68.8
15.5,176.5,48.3
23.8,179.0,76.5
21.9,173.0,65.6
21.4,174.4,65.1
25.4,168.5,72.3
26.9,183.6,90.7
27.0,174.8,82.7
31.1,175.6,96.0
32.1,187.1,112.7
25.7,186.5,89.4
25.8,179.3,83.1
23.6,172.2,70.1
26.1,181.4,86.2
17.1,173.2,51.5
25.6,172.8,76.6
21.3,178.6,68.2
37.4,178.9,119.7
35.3,178.2,112.1
27.1,175.4,83.4
23.3,186.6,81.3
22.2,175.0,68.2
24.6,172.6,73.4
24.2,167.0,67.5
27.5,170.1,79.8
18.8,172.8,56.4
18.5,172.9,55.4
30.0,169.6,86.3
30.5,174.9,93.4
34.8,173.0,104.3
22.9,163.5,61.3
22.6,180.4,73.7
17.3,175.3,53.2
21.7,176.9,68.2
18.0,166.9,50.2
24.6,180.6,80.3
20.8,174.2,63.2
27.3,176.8,85.4
31.6,175.8,97.7
25.2,180.7,82.3
16.9,162.1,44.6
29.7,180.8,97.1
20.4,182.7,68.2
25.4,179.9,82.4
27.9,178.4,89.1
22.6,170.0,65.4
31.4,174.9,96.2
28.5,174.5,86.8
26.6,168.4,75.7
22.2,172.9,66.6
21.0,184.1,71.2
29.4,173.8,88.9
25.3,167.8,71.3
22.8,178.9,73.1
19.1,169.6,55.0
23.8,177.2,74.8
26.2,172.3,78.0
16.3,182.3,54.3
24.2,179.5,78.0
26.5,174.8,81.0
23.1,175.8,71.7
20.8,174.2,63.3
21.7,176.1,67.4
24.6,182.6,82.3
18.9,175.0,58.1
36.4,182.5,121.5
20.6,169.0,59.0
34.2,172.9,102.3
24.3,181.2,80.1
20.1,169.2,57.6
25.7,171.3,75.6
19.0,167.0,53.2
25.0,180.1,81.3
24.5,180.1,79.7
28.0,185.9,96.9
24.1,178.0,76.4
20.2,175.4,62.2
24.1,173.6,72.9
29.2,175.9,90.4
30.7,181.0,100.7
27.0,172.3,80.4
24.1,175.8,74.6
22.7,172.5,67.7
21.0,170.5,61.3
21.6,169.6,62.3
26.3,167.1,73.7
17.6,180.6,57.7
24.4,179.1,78.3
34.2,175.4,105.3
26.3,173.4,79.2
26.5,174.6,80.8
25.7,174.4,78.4
23.2,181.9,76.9
34.7,182.6,115.7
29.3,173.1,88.0
25.3,179.7,81.8
24.9,181.0,81.7
23.5,167.7,66.2
20.8,171.2,61.1
18.9,161.7,49.6
24.4,175.2,74.9
18.5,172.1,54.8
17.3,182.8,57.9
27.1,178.0,86.1
19.3,169.2,55.5
26.2,176.7,82.0
19.4,175.3,59.8
28.3,178.8,90.5
38.0,173.3,114.2
29.4,179.7,95.2
17.0,179.0,54.7
42.1,162.7,111.7
39.2,168.7,111.8
20.4,178.5,65.2
20.1,178.2,64.1
27.7,165.5,76.0
20.8,179.1,66.8
17.6,182.9,59.2
23.0,168.6,65.4
27.2,175.6,84.0
21.5,180.3,69.9
19.8,182.9,66.5
27.0,169.8,78.0
23.7,171.9,70.2
19.8,170.9,57.9
19.8,170.2,57.4
16.5,170.6,48.2
29.4,176.2,91.4
25.3,171.2,74.4
18.9,166.3,52.3
20.5,179.0,65.7
25.5,181.8,84.3
21.1,172.4,62.8
19.7,179.5,63.7
22.1,173.5,66.8
26.5,165.0,72.2
25.0,183.3,84.1
26.4,177.7,83.6
20.5,179.1,66.0
25.0,173.0,75.0
23.3,170.9,68.1
25.2,178.4,80.5
21.2,181.5,70.0
32.3,175.2,99.3
24.6,169.9,71.1
17.7,166.8,49.3
17.9,169.7,51.8
16.7,164.7,45.4
29.5,177.3,93.0
22.8,176.2,70.9
19.5,170.8,56.9
27.3,176.4,85.1
37.7,177.9,119.5
30.1,178.5,96.0
29.2,180.5,95.2
21.5,177.6,67.9
20.3,176.7,63.4
33.7,180.3,109.8
19.3,169.9,55.9
21.0,181.0,68.9
22.1,179.4,71.2
22.0,163.2,58.8
20.6,172.1,61.1
19.2,172.8,57.4
24.7,174.5,75.4
25.5,180.8,83.4
23.1,173.7,69.9
24.8,174.6,75.8
24.3,171.9,71.9
25.9,178.4,82.7
19.3,171.7,57.1
23.9,167.6,67.3
30.1,181.8,99.7
25.6,179.5,82.6
24.8,159.0,62.7
19.8,179.7,64.0
21.3,180.0,69.2
24.8,177.5,78.4
26.2,180.6,85.7
19.0,169.2,54.6
18.8,180.1,61.0
24.5,169.9,70.8
19.5,173.1,58.6
26.9,174.4,82.1
35.8,170.9,104.6
30.0,174.1,91.1
22.9,187.1,80.5
19.4,176.9,61.0
22.7,173.1,68.3
23.8,172.4,70.8
25.1,174.6,76.7
17.5,178.6,56.1
22.0,169.2,63.0
22.9,178.4,73.0
32.5,164.3,87.9
23.9,173.0,71.7
24.6,167.1,68.9
18.3,169.6,52.8
24.1,182.5,80.5
20.0,176.4,62.5
23.4,176.8,73.2
27.9,183.4,94.1
22.6,177.1,71.1
32.3,186.3,112.3
38.6,182.3,128.4
15.2,178.6,48.8
22.7,171.2,66.6
22.9,171.7,67.7
22.6,171.0,66.3
28.0,187.3,98.3
32.2,165.7,88.6
22.9,175.7,70.7
27.2,168.4,77.4
22.2,179.5,71.7
23.0,171.1,67.5
42.7,172.6,127.5
34.8,173.1,104.5
24.5,175.9,75.9
29.0,174.7,88.7
22.0,167.0,61.4
21.1,175.5,65.1
29.7,176.7,92.8
18.1,178.9,58.1
25.2,166.6,70.2
31.2,172.8,93.2
20.6,176.2,64.2
41.0,169.0,117.2
23.6,172.8,70.5
26.9,180.0,87.3
19.8,178.9,63.5
34.4,171.4,101.2
29.0,172.6,86.5
15.6,175.4,48.2
25.7,181.4,84.7
22.5,173.4,67.9
34.4,173.2,103.3
26.9,174.2,81.8
17.4,166.7,48.4
19.8,175.2,60.9
21.6,171.7,63.8
19.1,166.4,52.9
23.7,179.8,76.9
38.3,173.3,115.2
29.0,169.8,83.9
23.0,175.4,71.0
25.5,179.5,82.4
21.7,178.6,69.4
22.5,167.9,63.6
17.3,171.1,50.8
31.5,176.7,98.5
28.1,174.9,86.2
31.3,175.8,96.9
22.5,178.1,71.5
23.8,168.5,67.8
24.5,171.2,71.9
34.4,169.3,98.6
25.5,176.8,79.8
27.0,182.3,89.9
22.6,175.7,69.8
37.2,179.3,119.8
25.5,173.6,77.0
25.6,170.1,74.3
14.8,170.6,43.1
20.7,173.8,62.7
24.0,173.1,72.2
26.1,171.9,77.4
21.6,172.4,64.3
22.2,179.4,71.5
20.7,173.0,62.0
24.8,166.3,68.7
23.1,181.1,76.0
21.9,179.8,70.9
22.5,168.7,64.3
21.4,173.0,64.3
19.3,178.6,61.7
33.5,183.8,113.4
35.7,167.7,100.6
26.1,168.1,73.9
23.3,176.0,72.2
23.8,167.6,66.9
23.5,176.2,73.2
23.9,167.6,67.4
24.5,170.3,71.1
23.8,170.1,68.9
27.0,182.7,90.4
19.4,163.1,51.7
32.8,181.1,107.7
23.4,167.3,65.6
18.6,172.5,55.4
24.2,170.7,70.8
29.4,168.9,84.0
18.7,168.8,53.3
21.0,166.6,58.3
23.8,160.9,61.8
27.3,183.4,91.9
18.6,179.1,59.8
34.8,182.4,115.9
25.2,173.9,76.4
36.1,177.2,113.6
16.9,166.5,47.1
44.0,169.0,125.9
23.1,174.2,70.3
24.8,170.0,71.9
26.3,171.7,77.6
24.3,177.1,76.3
26.7,173.1,80.2
28.5,181.2,93.8
19.8,173.9,59.9
23.7,170.7,69.1
21.7,180.3,70.6
19.8,178.2,62.9
24.1,175.3,74.2
25.2,183.6,85.2
16.3,177.0,51.2
28.3,173.4,85.3
25.8,170.5,75.1
25.7,171.2,75.4
19.1,176.6,59.6
20.5,164.8,55.9
32.8,173.3,98.7
19.1,182.1,63.4
20.7,173.2,62.2
22.3,178.0,70.8
20.7,192.3,76.7
20.1,169.9,58.1
27.4,182.2,91.1
28.3,182.2,94.2
18.2,179.4,58.7
25.4,172.0,75.3
21.9,179.3,70.6
31.3,175.2,96.2
29.4,184.2,100.0
22.4,177.1,70.4
28.2,166.4,78.2
23.0,169.7,66.4
30.0,182.7,100.3
29.2,174.1,88.8
27.0,171.6,79.8
25.8,168.8,73.6
27.3,177.4,86.1
17.8,166.8,49.8
23.9,172.1,70.9
24.0,183.4,80.9
21.4,172.3,63.7
22.8,180.6,74.4
31.5,163.6,84.5
24.9,170.0,72.1
33.8,183.7,114.1
18.9,177.4,59.5
19.8,180.6,64.9
20.5,176.0,63.7
20.9,177.8,66.1
30.4,167.3,85.2
24.4,167.9,68.8
23.7,177.7,75.1
21.0,172.9,62.8
22.6,176.4,70.5
23.1,166.1,63.8
17.7,166.8,49.5
20.2,173.5,61.1
23.5,180.9,77.2
17.6,168.0,49.8
19.3,176.8,60.6
20.7,167.0,58.0
23.6,183.2,79.3
23.9,184.3,81.4
28.0,171.8,82.9
31.3,175.4,96.6
21.7,173.2,65.3
21.3,172.4,63.5
25.5,175.5,78.7
23.2,170.5,67.5
26.7,175.4,82.2
25.9,177.7,81.8
13.7,180.4,44.9
20.4,177.1,64.2
26.3,169.3,75.6
22.2,175.0,68.2
27.4,178.0,87.0
23.2,169.5,66.8
25.9,172.6,77.2
22.8,179.8,73.9
29.7,175.5,91.5
24.1,163.8,64.7
20.6,166.5,57.2
26.5,177.5,83.6
29.3,184.5,99.9
28.5,166.0,78.7
19.7,174.0,59.7
23.7,178.0,75.2
27.3,168.1,77.4
32.3,176.8,101.2
22.9,174.2,69.5
18.4,174.6,56.2
35.0,171.1,102.7
25.1,172.9,75.1
19.7,175.0,60.5
23.3,171.6,68.8
17.4,178.7,55.6
29.6,168.6,84.2
24.3,175.7,75.1
22.0,172.1,65.4
25.1,180.7,82.0
22.8,164.3,61.8
18.6,177.2,58.7
19.6,172.5,58.6
21.9,175.0,67.2
26.9,182.9,90.1
17.9,170.8,52.5
25.9,176.8,81.2
22.2,171.3,65.2
36.1,180.7,118.2
36.8,173.1,110.5
19.6,172.2,58.4
18.0,172.5,53.6
22.0,171.3,64.7
40.4,168.6,114.9
24.2,170.1,70.2
24.5,178.2,78.1
24.8,171.0,72.7
32.9,166.9,91.9
24.5,170.2,71.1
24.1,181.2,79.2
22.0,179.0,70.7
24.9,166.8,69.5
24.2,171.9,71.8
22.0,176.1,68.4
38.8,189.2,139.1
40.7,167.5,114.2
28.8,179.4,92.7
17.9,169.5,51.7
27.6,176.9,86.6
17.9,168.9,51.2
28.6,169.6,82.5
31.2,173.8,94.5
21.4,173.5,64.6
23.3,167.3,65.4
34.4,183.7,116.3
24.4,179.0,78.3
22.4,170.1,65.1
18.4,180.8,60.3
20.1,173.0,60.3
29.6,187.1,103.8
20.6,175.1,63.3
23.4,176.8,73.4
22.9,178.4,73.0
18.9,180.9,62.0
18.7,174.0,56.9
20.5,167.5,57.7
26.0,182.4,86.6
21.2,178.9,68.1
19.8,177.2,62.2
22.3,174.6,68.0
21.6,176.9,67.8
26.7,183.4,89.9
24.4,169.0,69.7
27.6,179.7,89.4
27.8,162.5,73.5
29.0,170.4,84.3
18.8,180.4,61.4
20.8,181.6,68.6
30.2,182.5,100.7
23.0,182.9,77.2
21.8,173.1,65.6
30.5,170.7,88.9
27.0,181.7,89.2
16.5,175.4,51.0
22.2,177.3,69.9
18.4,182.4,61.5
25.4,167.1,71.1
30.5,167.9,86.2
20.8,163.4,55.6
18.3,180.3,59.6
37.5,178.8,119.9
25.2,184.4,86.0
26.7,168.0,75.4
23.2,184.1,78.8
21.6,175.2,66.4
28.0,184.2,95.3
25.2,176.2,78.5
24.4,160.9,63.3
21.5,174.2,65.3
17.9,184.7,61.4
20.8,178.4,66.2
23.7,172.6,70.9
24.1,167.9,68.1
19.5,166.6,54.3
21.0,175.8,65.1
26.9,176.3,83.7
20.7,178.8,66.2
23.4,175.5,72.3
20.5,181.2,67.6
24.9,182.1,82.7
21.5,175.4,66.2
21.4,179.9,69.5
